cat_code,category1,category2,category3,category4,std_6,growth_rate_6,std_12,growth_rate_12,std_24,growth_rate_24,std_36,growth_rate_36,analyze_date,
50005302,스포츠/레저,스포츠액세서리,볼캐리어,,13.613004681126029,0.12921064615384714,15.015353464768799,0.3266002211218313,14.141352355994554,-0.05473065101888382,15.632577287610408,0.14445673517093144,2023-07-13,
50001177,스포츠/레저,스포츠액세서리,스코어보드/작전판,,21.09172963595245,-1.1540911658119655,17.914650030487348,0.4409390732519425,15.137972484490888,0.30283211122372783,13.94289539521232,0.20470380841143654,2023-07-13,
50006375,스포츠/레저,스포츠액세서리,스포츠넥워머,,30.609681254455076,-3.478147384615386,26.61246689273399,-0.12034637197985143,20.66165368385291,0.18595026432305561,17.727341881557717,0.13970046040049944,2023-07-13,
50006374,스포츠/레저,스포츠액세서리,스포츠마스크,,28.0917063095904,-2.6811000581196573,24.608540171615957,-0.7120470925467426,23.349897350406533,0.2829956967886484,21.21300363955191,0.24788247740671082,2023-07-13,
50001297,스포츠/레저,스포츠액세서리,스포츠선글라스,,14.987264058744413,0.5890594085470099,15.951923534021493,0.5010528084179977,17.31047488069936,0.32565147626160257,16.944305325525754,0.20514555017306504,2023-07-13,
50001302,스포츠/레저,스포츠액세서리,스포츠토시,,20.42599521050175,0.4233952512820522,18.91905176072395,0.20891531332707286,18.666374333043585,0.1922651545396352,17.013774022918255,0.1457292080099888,2023-07-13,
50001301,스포츠/레저,스포츠액세서리,스포츠헤어밴드,,22.21279255955789,-1.0830996820512815,19.576843825571164,-0.41503921113292896,18.47293130039434,0.11115707734983468,16.957378205016013,0.13503729726098845,2023-07-13,
50006376,스포츠/레저,스포츠액세서리,아이스머플러/스카프,,25.46918314393539,2.8152865914529928,26.521898937174942,-0.43416676257150166,21.587368573301234,0.03049963517550414,18.51709688573018,0.08975120149831678,2023-07-13,
50001179,스포츠/레저,스포츠액세서리,호각/호루라기,,22.223697721558935,-2.108594427350427,17.792199867982923,0.005845397848544778,17.5344802682764,0.3714730104555639,17.7545257272553,0.3016287285328192,2023-07-13,
50001556,스포츠/레저,야구,글러브,,15.676596976990956,1.3065683658119673,14.915559642035827,0.5550132566379243,16.54530887437215,0.44031875696148504,14.624150622083224,0.19742317570450915,2023-07-13,
50001437,스포츠/레저,야구,기타야구용품,,15.927200528883654,0.5619436000000013,14.818755022004684,0.46616382822504976,14.883249581596784,0.336013145471034,13.123001208409907,0.12944976893047372,2023-07-13,
50001436,스포츠/레저,야구,야구가방,,16.05822956457848,-0.6961204307692304,13.184228197547759,0.1814241940578847,11.96466436338614,0.18075662946761978,11.591927255229308,0.06224983998988481,2023-07-13,
50001434,스포츠/레저,야구,야구공,,22.745353732172756,2.5890670461538483,20.41284787629171,0.5279983898232739,20.7796528214366,0.4280798123332977,18.5321018718009,0.1492073186768031,2023-07-13,
50001559,스포츠/레저,야구,야구배트,,14.166930229484787,-0.35352421196581085,13.611003083481862,0.4045420093059001,14.415208777403002,0.301994178224688,14.210206462595371,0.21857726427589264,2023-07-13,
50001433,스포츠/레저,야구,야구보호대,,17.758500903746302,-0.26525015042734956,16.629155212246307,0.4625857248356532,14.927601477261913,0.2714094746612612,13.861950217365305,0.13727673994405018,2023-07-13,
50001435,스포츠/레저,야구,야구양말,,16.962524430190914,-1.0110932512820505,15.405349972337516,0.27196544736617456,14.144839229541398,0.23417113821615287,13.807050053266737,0.15387867820960632,2023-07-13,
50005248,스포츠/레저,야구,야구의류,,25.2349768425574,2.341684540170942,23.54056890787611,0.8774839942798606,22.68645304366994,0.41088348949109155,20.40729554093638,0.22461936936353147,2023-07-13,
50001560,스포츠/레저,야구,야구장갑,,14.458786000965278,-0.7745298803418791,12.18388861230807,-0.13508924058738098,12.593892071824547,0.13972822516803607,11.847649010902638,0.09728914692355115,2023-07-13,
50001558,스포츠/레저,야구,야구화,,17.407992585863724,-1.3963462222222218,13.516079488347659,-0.013161680611286197,13.36160267221518,0.11656634956790787,13.047506539005273,0.06283703489750445,2023-07-13,
50001180,스포츠/레저,야구,포수장비,,15.411635113113325,-0.5234064170940165,13.581264755711763,0.20672239648254126,12.08452736965896,0.21479754288915007,11.617361644279482,0.05962708817625774,2023-07-13,
50001557,스포츠/레저,야구,헬멧,,18.985382907709514,-0.6996130153846145,16.224139574435657,0.35484405148126047,14.765300881433841,0.29911886285074163,13.134327749491044,0.12827060582257277,2023-07-13,
50007249,스포츠/레저,오토바이/스쿠터,스쿠터,일반스쿠터,13.807324054452826,0.9530970940170957,16.242045258953556,0.38702168061128733,14.966684775640635,-0.015055795956470552,13.7571948232975,-0.18875524885018424,2023-07-13,
50007250,스포츠/레저,오토바이/스쿠터,스쿠터,전동스쿠터,26.44221359866556,-2.4599261333333335,20.07781564407513,-0.09419766541449656,15.0032654481559,0.07573373263629588,13.12523892871725,0.09968285846596395,2023-07-13,
50001546,스포츠/레저,오토바이/스쿠터,오토바이,,13.721880734460715,1.2192304786324808,16.06923108801402,0.29624495816614027,15.203867949798157,-0.230215830683879,15.725492656305011,-0.17606255385563702,2023-07-13,
50003280,스포츠/레저,오토바이/스쿠터,오토바이부품,기타오토바이부품,9.631058704105422,0.2359839658119678,9.983534415227702,0.09213303039358034,16.754974905086623,0.3189498532486933,19.6389261330448,0.35133892263438216,2023-07-13,
50003177,스포츠/레저,오토바이/스쿠터,오토바이부품,오일,12.071618225509505,0.5881143316239331,13.171411771887795,0.3457829787415704,12.260760139987713,0.09855613570895147,12.065015937570339,0.10785123337706067,2023-07-13,
50003178,스포츠/레저,오토바이/스쿠터,오토바이부품,잠금장치,22.589052938479007,-1.603903261538461,17.263892271756365,-0.23349528899513355,15.989664245457892,0.2064546975354744,15.332791767934163,0.1481319194101563,2023-07-13,
50003179,스포츠/레저,오토바이/스쿠터,오토바이부품,튜닝용품,11.154189274561844,-0.12865406153845993,14.200542200477011,-0.30596709425424673,13.79617034547481,-0.2426262249013119,14.22646597947811,0.030082438210238625,2023-07-13,
50003182,스포츠/레저,오토바이/스쿠터,오토바이용품,기타오토바이용품,19.76391617383189,-2.0708598153846145,15.069657548494655,-0.021514590625799773,12.925307517339148,0.1484321560332873,13.020674849209525,0.18186253523731247,2023-07-13,
50003181,스포츠/레저,오토바이/스쿠터,오토바이용품,보호대,11.616379946188724,-0.40107713162393077,11.58558430607017,-0.15651524716127335,11.656839459435696,0.05778673930438523,12.612098852762363,0.11989736414787205,2023-07-13,
50003180,스포츠/레저,오토바이/스쿠터,오토바이용품,헬멧,15.649398722988142,-1.0763695965811952,11.93972218041038,0.03419222018270367,10.634854006667474,0.06306411533127115,10.568612809872826,0.08868413168750293,2023-07-13,
50003186,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,바이크장갑,29.09155835760078,-3.48457785982906,24.61224900147377,-0.29807249210279163,17.94877711370557,0.06012661650485443,16.675980975496444,0.08403687008266031,2023-07-13,
50003183,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,상의,17.81430647858408,0.02359161367521545,18.93628677386023,0.1698487407154448,17.848107369376283,0.019981890216579572,17.0598691306808,0.08460857130438895,2023-07-13,
50003185,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,상하세트,16.602110027185912,1.1535029264957277,15.520033902814735,-0.18052576026637046,14.652484478139746,0.003817394270777829,16.525831511506112,-0.07168432564682081,2023-07-13,
50003184,스포츠/레저,오토바이/스쿠터,오토바이의류/잡화,하의,19.033798371503867,-2.025491863247863,16.525282621353842,-0.13942271109024135,16.797873337724152,0.1993949659127282,17.532522982161645,0.22408406952632315,2023-07-13,
50006189,스포츠/레저,오토바이/스쿠터,전동휠,,9.45414731707941,0.7436095145299164,11.77506031762552,-0.07131757022112054,14.189972482531186,-0.27196716312813407,14.654083201503393,-0.23204770978805467,2023-07-13,
50001527,스포츠/레저,요가/필라테스,요가매트,,29.60823964756912,-2.931007217094017,21.727945401079452,-0.33992809784000666,17.852879621206487,0.228232735943668,16.65348522139406,0.21302739096900636,2023-07-13,
50003171,스포츠/레저,요가/필라테스,요가복,상의,10.078864087367311,-0.43579898803418726,10.055976394479334,-0.0907842721762139,15.784258620899772,-0.3219516170383012,18.935542501903214,0.04941867700842399,2023-07-13,
50003173,스포츠/레저,요가/필라테스,요가복,상하세트,12.875570421941749,-1.5284570222222214,12.798998687907101,-0.35393874925296653,11.65062111134983,-0.16385545977808497,12.028885122835765,-0.14931132496720453,2023-07-13,
50003172,스포츠/레저,요가/필라테스,요가복,하의,19.264545612583824,-1.7050092888888886,16.11423252071245,0.11459744898830422,13.858253318865536,0.04475060295529732,14.263457186726264,0.056202945314599115,2023-07-13,
50001528,스포츠/레저,요가/필라테스,요가용품,,27.19910921694254,-2.678917552136752,20.01797917102844,-0.08942374583795759,16.011990090831056,0.22034436887869419,14.157217177466512,0.15804748357067222,2023-07-13,
50001528,스포츠/레저,요가/필라테스,기타요가용품,,27.19910921694254,-2.678917552136752,20.01797917102844,-0.08942374583795759,16.011990090831056,0.22034436887869419,14.157217177466512,0.15804748357067222,2023-07-13,
50001528,스포츠/레저,요가/필라테스,요가링/필라테스링,,27.19910921694254,-2.678917552136752,20.01797917102844,-0.08942374583795759,16.011990090831056,0.22034436887869419,14.157217177466512,0.15804748357067222,2023-07-13,
50001529,스포츠/레저,요가/필라테스,필라테스,,24.34021084460734,-2.1167444376068376,18.40613015383181,-0.07646785195936116,13.601679283204561,-0.008500857943027787,11.662351065806762,0.018025545036430612,2023-07-13,
50005463,스포츠/레저,인라인스케이트,성인용,,21.43210451926705,-1.5564807350427348,17.864643936154472,0.2967926244343893,19.27402341853987,0.06979413341512868,17.089194355329692,0.11579987469772875,2023-07-13,
50006768,스포츠/레저,인라인스케이트,인라인용품,,22.399744998743746,-1.4379094085470085,18.51831323336399,0.21574261077435358,15.815009104055182,0.1262536921476582,14.29358212699222,0.09023188712048177,2023-07-13,
50001534,스포츠/레저,인라인스케이트,주니어,,23.14332535041467,-1.8210130769230768,18.998185395461178,0.23810131776658439,17.002800087940738,0.08389662061239742,15.492682763005122,0.041963637448435995,2023-07-13,
50002822,스포츠/레저,자전거,자전거/MTB,MTB,15.534680104591661,-0.7069712102564096,14.30178312859077,0.09249568556304968,16.707760230670292,-0.1456691670222978,18.063911668451976,-0.16455357157307465,2023-07-13,
50002824,스포츠/레저,자전거,자전거/MTB,미니벨로,15.975674029059892,-0.41204657777777687,15.982294493609897,-0.17047306582429747,17.387474693739634,0.0035619734343328054,18.773308580368937,0.14470662146955157,2023-07-13,
50002825,스포츠/레저,자전거,자전거/MTB,사이클,13.753214270995283,1.0168351247863265,18.426663333108667,0.18055346452659535,19.679540202588612,-0.15809146564600413,18.78115326454105,-0.17095092919346952,2023-07-13,
50002823,스포츠/레저,자전거,자전거/MTB,유사MTB,17.217853956011933,0.01892472136752299,18.539961781259425,0.17084974472808012,19.976418813413606,-0.29797007078843446,19.639593815113326,-0.25591185639550507,2023-07-13,
50002821,스포츠/레저,자전거,자전거/MTB,일반자전거,14.407330539572616,0.18686974358974462,15.580765744647415,0.31876376632801184,17.357662226893517,-0.045449914168355976,18.867604854882657,-0.11029667346809757,2023-07-13,
50002826,스포츠/레저,자전거,자전거/MTB,전기자전거,10.884814265229345,-0.4243296547008534,13.482817432608492,-0.004004793818833119,16.210282193526126,0.06101957073509042,18.43582979932224,0.21556438619588753,2023-07-13,
50002827,스포츠/레저,자전거,자전거/MTB,특수자전거,16.919276429571735,1.5004459042735059,17.471675394884148,-0.13109269657645306,17.969091735310656,-0.305411470340339,18.08422578577706,-0.16397692822936258,2023-07-13,
50002828,스포츠/레저,자전거,자전거/MTB,하이브리드,17.920136964990828,-0.3963737982905976,15.715105566157627,0.13845061555536636,18.78386890258337,-0.15230060044809526,19.210133658818126,-0.17000371637875178,2023-07-13,
50002862,스포츠/레저,자전거,자전거부품,기타자전거부품,12.619327274923979,0.7031786393162409,15.003076095731302,-0.04254207803295393,15.091800371089395,-0.0006616613677582622,14.402106426264044,0.05754694025698995,2023-07-13,
50002850,스포츠/레저,자전거,자전거부품,바엔드/그립,19.8307073919422,-0.22072061196581116,17.67551530089892,0.21285887219329,15.69239679393773,0.13281558273765093,14.38298760118586,0.07466772432868138,2023-07-13,
50002851,스포츠/레저,자전거,자전거부품,변속기,16.104308768026197,1.4412536888888912,16.23483136783229,-0.07058790617262845,16.948699104474986,0.027192301290942487,16.566197650214164,0.047954008866621295,2023-07-13,
50002852,스포츠/레저,자전거,자전거부품,브레이크,14.558440584198339,0.8900270529914549,15.765747952713907,-0.0006463233159731407,15.83337990682622,0.024374631388030067,15.419561791601769,0.06171246190197707,2023-07-13,
50002853,스포츠/레저,자전거,자전거부품,스탠드,23.813350225563568,-2.264685702564102,19.620854714305434,-0.7802992320498587,17.282821156636743,0.13523496271204544,16.30785745104821,0.17680240568348846,2023-07-13,
50002854,스포츠/레저,자전거,자전거부품,시트포스트,15.739982110872504,1.5587159384615403,15.840008637506923,0.025118977631691686,16.6166375137085,-0.008207895497705696,16.03581124566258,0.03044500121698704,2023-07-13,
50002855,스포츠/레저,자전거,자전거부품,안장,25.429392340168587,-2.313577162393162,19.832516137497073,-0.24413004140698352,17.158541030366347,0.21636385618265244,15.455898550982294,0.1548254919315326,2023-07-13,
50002856,스포츠/레저,자전거,자전거부품,체인,15.880775945729768,1.3554035487179505,16.633251390140988,-0.10666260095620164,19.122812011260304,0.31041536167715794,18.099954635085805,0.22649009087891772,2023-07-13,
50002857,스포츠/레저,자전거,자전거부품,클릿/페달,15.672631424246175,-1.0860436581196575,15.176606186239324,-0.1596358196021515,14.806635632936347,-0.04680780107756309,15.067419129243161,0.04782510042515521,2023-07-13,
50002858,스포츠/레저,자전거,자전거부품,타이어/튜브,17.61157989486047,-0.14414151452991375,17.803723792384012,0.09301970716298184,16.590259086766796,0.10646239373733088,15.483367499826675,0.09320928132951915,2023-07-13,
50002859,스포츠/레저,자전거,자전거부품,프레임/포크,11.730419507958809,1.3685089982906002,13.59664119179644,-0.1352339200034145,14.82993494068847,-0.17455814435079467,14.86806925002802,-0.09801127072434454,2023-07-13,
50002860,스포츠/레저,자전거,자전거부품,핸들바,12.806671547001864,0.9396482564102577,14.328953759544497,-0.007858362930077273,16.277115252984082,-0.08832850592126351,15.773376568056124,-0.058539936100267254,2023-07-13,
50002861,스포츠/레저,자전거,자전거부품,휠셋/림/스프라켓,14.546361559257651,1.4101406393162406,16.594940325497497,-0.044623537949286696,15.29721150984074,-0.05217085191507504,14.570975742233196,0.0043328249118868185,2023-07-13,
50002830,스포츠/레저,자전거,자전거용품,거치대,19.156968495572457,-1.4070268854700851,14.478074460573495,-0.3545991270383331,13.655132709705928,0.17708836077029777,13.040489155207181,0.1514895997850516,2023-07-13,
50002831,스포츠/레저,자전거,자전거용품,공구,12.266571705302793,-0.410616817094016,17.876412885066355,-0.28935604072398113,18.021095340019446,0.00926397076709757,17.01658634893503,0.010267840701111142,2023-07-13,
50002849,스포츠/레저,자전거,자전거용품,기타자전거용품,14.09530289502955,-1.2427437675213673,12.606861818904397,-0.23894537906599464,12.30747663070156,0.07494662029232929,11.307110472647665,-0.0011619276129666047,2023-07-13,
50002832,스포츠/레저,자전거,자전거용품,물통,21.886988436940243,-0.6037937880341873,25.967565585335006,-0.5141986293007766,20.849123102172463,0.07883838690920741,18.22952423481956,0.06263861773956468,2023-07-13,
50007148,스포츠/레저,자전거,자전거용품,바테이프,20.609450521221923,-1.1518268923076913,16.39742313973066,-0.039258002219755554,13.34697841377908,0.05697172911554482,11.740525388630138,0.04208668163929767,2023-07-13,
50002834,스포츠/레저,자전거,자전거용품,백미러,25.5124343508713,-1.4434402153846153,20.901478278080305,0.15506112225732124,16.66996075872919,0.20361622554144893,14.433976788719555,0.12280598482717195,2023-07-13,
50002835,스포츠/레저,자전거,자전거용품,벨,24.815423307578566,-1.1424905230769224,20.367406883307392,0.2625522440877661,16.01942184808646,0.16974625237383992,14.264189753564894,0.09184498515907763,2023-07-13,
50002836,스포츠/레저,자전거,자전거용품,보조바퀴,21.904277679084963,1.3787749538461553,19.54276731461819,0.09071602749082253,22.148129068959904,0.06965565891390167,22.4257169619881,-0.03524574421140824,2023-07-13,
50002837,스포츠/레저,자전거,자전거용품,보호대,23.88639395340482,-1.482034646153846,19.120658888107535,0.1581355647571076,14.503864524975233,0.07450475301397641,12.876461477653503,0.014342805092380381,2023-07-13,
50002841,스포츠/레저,자전거,자전거용품,세척제,26.900414210458226,-1.6579480273504272,20.477443506101405,-0.047311843677964566,15.350728755969739,0.12572763042782462,13.123628585070415,0.10414692061133857,2023-07-13,
50002838,스포츠/레저,자전거,자전거용품,속도계,20.798186284404608,-1.3343992786324774,19.599894492823548,0.13761502134380654,16.64957205626768,0.17735453328710138,15.185620869172563,0.12669645392043755,2023-07-13,
50002840,스포츠/레저,자전거,자전거용품,오일,24.28208333187306,-1.3518772205128198,20.750555542660404,0.0070113105096904285,16.333552699055794,0.13270976976421645,14.402417160683736,0.10292714814053833,2023-07-13,
50002842,스포츠/레저,자전거,자전거용품,자물쇠,24.77050616265644,-2.1356853401709404,19.390551485561357,0.11696827499359704,15.979411797294434,0.24061253771471253,13.961177668366298,0.14682008786015704,2023-07-13,
50002839,스포츠/레저,자전거,자전거용품,자전거가방,17.372951601879755,-0.6147541846153839,15.861874837321094,-0.12544258131990038,16.787591775940484,0.20286540488637583,16.5841878134168,0.17769899527429633,2023-07-13,
50002843,스포츠/레저,자전거,자전거용품,자전거라이트,24.76344160538288,-1.7164683760683759,18.0204232688786,-0.24672653675403367,14.56374909660779,0.16183844804224912,13.439804137788736,0.14991725945535872,2023-07-13,
50002844,스포츠/레저,자전거,자전거용품,짐받이,13.982106863800153,-0.015808160683759453,17.11733981556056,-0.45333367711090233,16.51147512191242,-0.025019642963832044,15.788580395003958,0.04848131012628219,2023-07-13,
50002833,스포츠/레저,자전거,자전거용품,케이지,17.981332583222027,0.2964099794871807,21.37727771431579,-0.3187882160846918,21.59401247109324,-0.03883548052917923,21.464934695041286,-0.017038748257495767,2023-07-13,
50002845,스포츠/레저,자전거,자전거용품,펌프,24.10413076304146,-2.0254704752136754,18.29184925186966,-0.3910452638094421,16.08358375449081,0.19345011026352293,14.635912440702347,0.1581676647911365,2023-07-13,
50002846,스포츠/레저,자전거,자전거용품,헬멧,22.765435749210305,-1.0669839521367512,18.43569844177861,-0.16484736361307897,15.382795634822708,0.1026378204950391,14.289689162348829,0.06348111561378833,2023-07-13,
50002848,스포츠/레저,자전거,자전거용품,흙받이,15.020607699749348,1.1036609196581213,16.740337889631395,-0.2070577021258424,16.390526747907124,-0.0036073955510507634,14.178599810145052,-0.07091095157339065,2023-07-13,
50002868,스포츠/레저,자전거,자전거의류/잡화,두건/밴드,10.004642268975111,0.05853568205128368,10.925976084664237,0.035728762486126525,16.16332205692383,-0.07879841448842409,16.00476138513359,-0.07620711262663796,2023-07-13,
50003281,스포츠/레저,자전거,자전거의류/잡화,배낭,18.104743437887187,-0.7237715658119649,16.176250576215747,-0.1211569636301541,15.038937351369087,0.013604567160994611,14.388880629070051,0.02596849831676446,2023-07-13,
50002863,스포츠/레저,자전거,자전거의류/잡화,상의,15.165361677253259,0.7271921094017111,16.43867958888906,-0.21747734952616687,16.35032421222153,-0.09674036514456394,17.6519133843176,-0.07520995753188683,2023-07-13,
50002865,스포츠/레저,자전거,자전거의류/잡화,상하세트,20.08523067292003,1.852373326495728,19.20690466581699,-0.44351510928028615,19.550873339134895,-0.4073872439987195,19.388104200483927,-0.24994981127214694,2023-07-13,
50002866,스포츠/레저,자전거,자전거의류/잡화,신발,18.266737044549682,-0.10815954871794775,17.009805216460066,-0.25775607103218606,14.570409054552714,0.027599270564387362,13.263328915986506,0.008567165352215122,2023-07-13,
50002867,스포츠/레저,자전거,자전거의류/잡화,장갑,27.227716448883793,-2.3852194393162396,26.90447812214006,-0.18229277256040294,21.96642881450719,0.24917154144884252,19.394620891189348,0.15977822267705588,2023-07-13,
50002864,스포츠/레저,자전거,자전거의류/잡화,하의,19.31442307958392,-1.0570513675213664,17.66253500302045,-0.25279008964398486,16.31509166732446,0.05226295257654978,16.726997891965958,-0.00678235733590441,2023-07-13,
50001246,스포츠/레저,족구,기타족구용품,,24.091216123459724,-1.6594800581196585,19.523842828255614,0.2785185131904723,15.060029458805275,0.2166394227568548,12.6816095274993,0.12000519579270127,2023-07-13,
50001241,스포츠/레저,족구,족구공,,26.931102113085384,-2.2054097196581197,22.25920966549355,0.3054317126269958,17.302837579333623,0.25033835986343755,14.682142218224167,0.14627989266804703,2023-07-13,
50001242,스포츠/레저,족구,족구네트,,20.49976755008143,-1.5145351726495724,18.291834325478092,0.10014931699820734,15.930622483316906,0.2513996692094314,14.404520111048763,0.1760980689889523,2023-07-13,
50001243,스포츠/레저,족구,족구의류,,24.96170576223354,-2.23933481025641,21.981335493034116,0.25316219158200304,18.382564458868185,0.3234616916675557,15.721054214311598,0.1445117947242813,2023-07-13,
50001244,스포츠/레저,족구,족구화,,27.24058215042873,-2.821148977777778,22.400874001868072,0.28917788867070787,17.342718742049836,0.25297370084284654,14.829324029798899,0.15253084258190958,2023-07-13,
50001555,스포츠/레저,축구,기타축구용품,,17.77994386267406,-1.4066365572649566,15.874775048540211,0.11584393537095547,13.206265000110797,0.21577836733169753,11.672003474967699,0.13973667447961943,2023-07-13,
50003188,스포츠/레저,축구,축구가방,슈즈백,15.77419636591017,-1.3291493572649569,13.021241080546472,0.004169263211816349,11.418781469037745,0.1210371388562895,11.958917186530154,0.15343381007096468,2023-07-13,
50003189,스포츠/레저,축구,축구가방,필드용,22.099126257640894,-1.9364394461538454,16.486577202718898,0.029266295995902365,14.006127658990486,0.23931701205590536,13.026936832408337,0.17833722691280363,2023-07-13,
50001550,스포츠/레저,축구,축구공,,12.701821050360785,-1.039690512820512,20.283157523507413,0.7102668423973368,19.63305419541449,0.5013868324442549,18.9391463172029,0.3313375833320163,2023-07-13,
50001552,스포츠/레저,축구,축구보호대,,15.760191502631228,0.39132636239316304,13.266892684343318,0.26526718005634825,15.515298280611605,0.28677152469860245,15.015891340875402,0.20235922642284776,2023-07-13,
50001553,스포츠/레저,축구,축구양말,,15.96807114803826,-0.016640837606836323,16.223231840538865,-0.07159307393494334,17.922393804428552,0.35424611965219255,17.90668893644096,0.2766593307834554,2023-07-13,
50001554,스포츠/레저,축구,축구연습용품,,14.750845750612998,0.5442947418803431,16.36880163779469,0.7890192516861613,14.329150612653164,0.3359274645791104,14.160120717840373,0.2379986948997171,2023-07-13,
50005247,스포츠/레저,축구,축구의류,,11.566298621526029,0.8764077641025654,13.158876225678576,0.6009636254588926,16.82223612839452,0.4354822347700845,17.174785837890916,0.29821176660713433,2023-07-13,
50001551,스포츠/레저,축구,축구장갑,,13.74917210405832,-0.8311169401709395,20.71933202395163,0.5858465055920776,19.902453280042113,0.34818430513176163,20.490669127461043,0.22951432773308472,2023-07-13,
50001548,스포츠/레저,축구,축구화,,14.960614893888508,-1.6698392239316238,14.621496898735483,0.25961671305387235,17.131305054446145,0.4312844335324869,19.058305267694266,0.36326837157623565,2023-07-13,
50001549,스포츠/레저,축구,풋살화,,14.28757743804333,-1.5754637025641016,13.032643059254465,0.21091831341244854,19.142836153713382,0.4813351931612077,20.923243211799612,0.3947303226280604,2023-07-13,
50001304,스포츠/레저,캠핑,기타캠핑용품,,26.24266275992906,-2.8961549401709403,19.511841114004476,-0.31331415307777627,15.493689399444527,0.12642048959778063,14.09582520578495,0.07494345919931711,2023-07-13,
50001304,스포츠/레저,캠핑,캠핑왜건,,26.24266275992906,-2.8961549401709403,19.511841114004476,-0.31331415307777627,15.493689399444527,0.12642048959778063,14.09582520578495,0.07494345919931711,2023-07-13,
50001772,스포츠/레저,캠핑,다용도칼,,,,21.650635094610966,-4.999999999999998,23.626726862225798,-2.3571428571428568,40.58711693693409,-1.9953444704850962,2023-07-13,
50002656,스포츠/레저,캠핑,랜턴,손전등,25.527872401128697,-2.6651043418803413,19.84165757105435,-0.0950251822761031,18.267283032865585,0.33169136013016115,16.92037521705546,0.23752495957073544,2023-07-13,
50002657,스포츠/레저,캠핑,랜턴,실내등,35.125329386207014,-4.076985408547008,31.151268023515772,-1.6334993703577227,28.905245212435492,0.34393226795049614,26.638498011502342,0.31920569959381084,2023-07-13,
50002657,스포츠/레저,캠핑,랜턴,랜턴걸이/스탠드,35.125329386207014,-4.076985408547008,31.151268023515772,-1.6334993703577227,28.905245212435492,0.34393226795049614,26.638498011502342,0.31920569959381084,2023-07-13,
50002658,스포츠/레저,캠핑,랜턴,헤드랜턴,34.050198363886025,-3.4288882598290598,25.079751118998825,-0.05297078587893773,20.840893242154316,0.32007777429851697,18.414861302803043,0.22182970370311833,2023-07-13,
50001773,스포츠/레저,캠핑,야외용난로,,25.0,-50.00000000000005,20.0,5.000000000000005,21.837967652646043,-0.08917378458498039,33.29160569142645,-0.9422980668848274,2023-07-13,
50005342,스포츠/레저,캠핑,야전침대,,0.1,0.0,0.1,0.0,0.1,0.0,28.54039552409193,-2.782860484339193,2023-07-13,
50001771,스포츠/레저,캠핑,천막,,31.790096539056513,-3.4576457299145296,24.45439383572821,-0.051966041577733754,20.77576294478147,0.32469709927451196,18.448610248296635,0.22495385138531082,2023-07-13,
50002667,스포츠/레저,캠핑,취사용품,기타취사용품,20.136415365619644,-1.8883422735042728,15.505453086596848,-0.5011035345342778,12.380692764635812,-0.13850364925850817,12.51151775128254,-0.12135919568206582,2023-07-13,
50002667,스포츠/레저,캠핑,취사용품,수저/커트러리,20.136415365619644,-1.8883422735042728,15.505453086596848,-0.5011035345342778,12.380692764635812,-0.13850364925850817,12.51151775128254,-0.12135919568206582,2023-07-13,
50002667,스포츠/레저,캠핑,취사용품,설거지용품,20.136415365619644,-1.8883422735042728,15.505453086596848,-0.5011035345342778,12.380692764635812,-0.13850364925850817,12.51151775128254,-0.12135919568206582,2023-07-13,
50002667,스포츠/레저,캠핑,아이스박스,,20.136415365619644,-1.8883422735042728,15.505453086596848,-0.5011035345342778,12.380692764635812,-0.13850364925850817,12.51151775128254,-0.12135919568206582,2023-07-13,
50002667,스포츠/레저,캠핑,취사용품,다용도칼,20.136415365619644,-1.8883422735042728,15.505453086596848,-0.5011035345342778,12.380692764635812,-0.13850364925850817,12.51151775128254,-0.12135919568206582,2023-07-13,
50002662,스포츠/레저,캠핑,취사용품,더치오븐,11.922729121444009,-1.141253798290598,16.04281853038842,-0.6415545714163744,12.771545403212706,-0.028776915982076115,11.383775546452576,0.03479322553776612,2023-07-13,
50002663,스포츠/레저,캠핑,취사용품,바비큐그릴,27.338795672292907,-3.032770984615384,20.00727683105579,-0.5287202898488859,16.527489662142475,0.16081148863757616,15.83007412072807,0.18744935346367228,2023-07-13,
50002663,스포츠/레저,캠핑,취사용품,바비큐그릴/화로대,27.338795672292907,-3.032770984615384,20.00727683105579,-0.5287202898488859,16.527489662142475,0.16081148863757616,15.83007412072807,0.18744935346367228,2023-07-13,
50002660,스포츠/레저,캠핑,취사용품,버너,24.205470559740178,-2.6413700376068374,19.730490407895868,-0.49539651370272314,15.742998509271953,0.09428312290622037,13.456405453031577,0.045506080242132964,2023-07-13,
50006384,스포츠/레저,캠핑,취사용품,부탄가스,19.986302781998173,-1.7995925162393158,14.836651536236943,-0.070210651839836,13.262615070303092,-0.085797443561293,13.200844434414803,-0.08319271353384644,2023-07-13,
50002665,스포츠/레저,캠핑,취사용품,연료,29.430525967738397,-3.211171442735043,22.957500738449568,-0.1854239345172028,19.25423796100719,0.28220603723461,17.023663752085362,0.1884267032763826,2023-07-13,
50002664,스포츠/레저,캠핑,취사용품,캠핑컵,11.9044527430456,-0.2982795965811955,15.75849537506859,-0.4567154768206266,15.233255116769307,-0.1531077093246555,14.721316336823403,0.027956630257147765,2023-07-13,
